f00011,f00012,f1434506,f1322610,f1322606,f1332110,f1332106,f1476310,f1416806,f0679510,f0679506
37,109,47450,45332,43846,15,12.3,24.7,22.3,13.2,5
37,111,34953,34383,35751,19.9,16.9,23.8,20.1,13.6,6.2
37,113,38615,36229,36895,19.3,12.9,29.1,26.6,11.5,4.5
37,115,38580,36158,35491,19.7,15.6,23.3,21.2,9.9,4.2
37,117,34766,34814,31792,23.4,21.3,23.5,17.2,11.8,5.6
37,119,55294,52363,52217,15.6,11.5,22.7,20.6,11.2,4.5
37,121,32743,35032,32446,18.5,16.7,23.3,23.9,12.1,6.3
37,123,33861,34608,32575,24.6,18,28.2,25.4,13,6.8
37,125,48319,47705,45928,16.6,12.9,22.8,22.7,10,4.8
37,127,44499,42315,41003,15.6,14.4,21.7,18.5,13,5.6
37,129,48553,46129,44014,18.1,13.9,22.5,21.7,10,3.7
37,131,30578,32168,27035,22.5,24.6,21.2,15.8,11.9,5.8
37,133,43561,41969,38478,15.8,16.3,20.3,24.6,8.6,4.6
37,135,52981,51434,47699,17.4,14.1,19.5,28.4,6.7,3.3
37,137,40561,41442,35890,15.2,15.7,22.8,23.5,10.5,4.5
37,139,44085,39381,38480,22.9,17.7,22.2,18.6,10.5,5
37,141,44338,43573,41293,16.7,12.8,25.6,25.3,11.4,4.2
37,143,43041,40772,37525,16.4,17.5,21.5,22.3,9.8,5.2
37,145,44668,42621,43143,16.4,14.2,22,16.6,11.4,6.2
37,147,38592,39519,37045,21.6,21.6,21.7,22.8,10.6,5.3
37,149,43692,44756,41171,14.4,13.3,25.2,28.6,9.3,3.6
37,151,40346,39648,39419,18.1,14.1,25.2,21.8,11.2,4.7
37,153,30439,31568,30133,28.1,23.5,27.7,16.6,14,7.7
37,155,29667,30627,28091,31.5,29.2,34.4,19.8,13.2,6.2
37,157,39231,38063,37382,18.5,15.6,23.6,19.1,13.3,6
37,159,43596,38658,42414,20.1,14,25.8,20.5,13.1,5
37,161,35364,35057,33083,25,18.3,24.1,16.8,16.7,7.9
37,163,35740,37047,34390,21.4,21.7,29.8,25.4,9,4.6
37,165,29368,31805,32275,27.2,24.7,23.9,13.5,17.2,9
37,167,44802,42854,43491,15.4,13,23.1,20.7,12.7,5.1
37,169,42689,43178,41663,14.3,10.2,20.7,18.1,10.7,4.3
37,171,37294,36622,35888,19.3,17.3,27.1,22.1,12.3,5.2
37,173,35071,36109,34294,18.5,18.3,27.8,26,14,5.8
37,175,39408,40652,40485,15.9,13.5,25,20.8,10.5,4.3
37,177,32215,31732,29651,28.7,27.3,32,31.1,11.2,5.9
37,179,63386,64486,59331,9.2,8.4,22.9,20.2,10.1,4
37,181,34025,34000,35327,24.3,22.7,24.8,16.8,13.8,7.6
37,183,63770,61594,61044,12,9.2,18.8,19.6,8.7,3.6
37,185,30641,32574,30395,27.1,23,26.5,21.6,13.4,6.5
37,187,32716,33293,31100,22.4,23,23.3,14.8,11.4,6.8
37,189,31967,38923,36323,24.8,21.8,22.7,32.4,8.8,3.8
37,191,41224,40274,38039,19.7,16.8,26,20.2,9.5,4.8
37,193,33438,34886,36687,19.9,16.2,26.5,20.1,13.9,5.5
37,195,38596,36645,37164,22.9,19.3,27.3,18.5,13.3,7.2
37,197,39807,41095,39929,15.1,11.9,25.5,22.8,10.3,4.3
37,199,35703,36934,32509,20.3,19.1,28.2,26.5,12.2,5.6
38,001,35966,40082,34547,10.4,11.8,16.9,20.2,2.8,3
38,003,41773,45884,39353,11.5,11.3,12.7,13.4,4.3,3.7
38,005,30479,32884,29537,34.9,29,24,15.8,5.2,6
38,007,51923,50921,42151,12,11.9,20.2,22.1,2.5,2.5
38,009,40227,48504,37534,11.8,12.9,14.3,20.3,3.5,3.8
38,011,48063,49656,42588,8.1,8.6,15,19,2.6,2.3
38,013,50800,49575,37912,9.9,11.6,12,20.7,2.7,2.7
38,015,53465,55565,49357,9.3,8.9,11.1,10.1,3.5,2.6
38,017,47600,50932,46387,12,9.6,12.4,12.8,3.8,2.6
38,019,48786,47456,36190,9.7,12.3,12.3,19.6,3.3,3.4
38,021,37179,42517,36609,11.9,14.3,14.6,17,3.4,2.8
38,023,48152,48992,35791,10.5,12.9,12.5,21.8,3.2,3.8
38,025,48707,49682,37583,12.3,13.9,20,22.8,3.2,3.3
38,027,38404,39557,35975,12.2,11.5,15.5,16.4,4.9,5.2
38,029,35615,36823,31938,16,16.2,18.8,23.5,7.5,5
38,031,41066,46599,38723,8.8,9.4,11.4,16.7,3.5,3.4
38,033,33333,38425,34833,13.2,15.4,19.7,27.2,3,3.3
38,035,44242,45258,40209,15.8,14.4,13.2,16,3.7,3
38,037,39500,33842,29266,18.7,19.4,26.1,31.2,4.2,3.7
38,039,40085,42126,35487,9.9,11.9,13.5,17.7,2.9,3.2
38,041,38393,42943,33592,12.1,13.7,16.2,23.2,3.8,3.5
38,043,34250,34978,31952,16.7,14.8,20.2,25.1,6.3,4.8
38,045,46098,50019,37847,10.5,12,14.1,18.9,3.6,3.2
38,047,41741,38380,34234,14.4,13.8,24.1,26.6,3.7,3.1
38,049,36944,40157,32832,12.6,15,16.6,22.1,5,5
38,051,34904,34285,31160,15.2,15.9,19.1,24,4.4,2.9
38,053,48480,51641,36935,13.2,15.4,17.9,21.7,2.2,3.2
38,055,52922,52457,41005,10.5,12.4,13.7,17.6,4.9,4.6
38,057,60191,63921,55121,8.2,7.4,9.4,11.3,4.8,3.8
38,059,50591,49798,43807,10.6,10,13.3,11,4.5,3.3
38,061,53912,49694,33396,13.6,17.5,17.1,20.2,3,6.1
38,063,39071,41291,33789,10.2,11.2,13.9,20.7,3.9,4.3
38,065,62308,55742,51966,11.7,11.4,14.1,16.9,3.6,4.1
38,067,48502,48378,40969,9.9,8.7,13.4,19.2,6.4,6.2
38,069,37091,38030,31763,13.2,13.9,16.4,17,5.7,4.5
38,071,41792,44795,38371,13.7,14.2,14.3,12.7,3.9,4.1
38,073,46044,48302,45519,9.5,9.9,12.4,15.1,4.5,4
38,075,49583,56123,40395,8.3,10.3,12.9,18.5,3,3.1
38,077,47131,48821,41627,11.4,10,13.3,13.3,4.1,3.5
38,079,28265,31725,30192,27.9,26.9,22.6,23.5,11.2,9.3
38,081,49318,49830,47161,8.7,7.7,11.9,13.5,4.3,3.8
38,083,37727,35771,28739,17.4,20.3,22.7,29.5,4.8,5.4
38,085,30990,28338,26915,41.3,35.7,21.3,13.4,5,6.9
38,087,43625,47210,31321,12.5,14,21.1,26.5,1.6,2.3
38,089,49536,49736,41381,10.6,12.6,12.9,11.9,2.5,2.6
38,091,44191,52558,42230,7.2,8.3,13.6,20.1,2.5,2.6
38,093,44620,46466,40125,12,12,12.1,11.4,3.9,3
38,095,43684,47502,36763,10.6,11.9,18,21.8,3.3,5.3
38,097,44290,50061,40097,8.7,10.7,11.7,14.7,4.1,3.7
38,099,44139,46938,39385,11.3,11.7,15.1,13.3,5.5,4.7
38,101,48793,46952,42824,12.6,8.8,13.1,13,3.6,3.2
38,103,40136,42540,37921,12.4,12.9,14.2,16.5,4.4,4.7
38,105,55396,56689,40383,8.6,11.5,13,15.5,1.7,2.1
39,001,32791,33549,32146,22.8,19.9,20.4,14.3,14.1,7.6
39,003,43632,41196,43156,18.7,12.8,17.4,14.7,10.8,6.1
39,005,44542,41734,45527,15.6,11.6,19.9,14.8,11.3,5.5
39,007,42139,38762,38834,16.1,15.9,19.4,14.5,12.6,6.6
39,009,31559,35557,30436,24.8,27.6,20.6,27.4,9.3,5.9
39,011,52018,50103,49067,9.4,8.1,16,13.3,9.1,4.2
39,013,38320,37913,35561,16.3,16,16.9,15.9,9.8,5.9
39,015,45887,41892,43071,13,13.8,17.4,12.8,11.6,6.8
39,017,54788,54359,53310,13.5,11.3,16.4,15.1,9.3,5.6
39,019,43148,39414,39034,16.6,13.9,20.2,14.2,12.5,6.1
39,021,49246,46577,43866,13.1,11.1,16.7,12.7,11.2,5.1
39,023,44141,40524,42806,20,14.2,18.6,13.2,10.4,5.6
39,025,58472,56628,52914,9.6,9.1,16.1,12.3,9.7,5.1
39,027,46261,44324,44921,15.7,11.8,16,11.6,16.3,4.8
39,029,39502,36985,37776,17.7,16.2,19.2,14.5,12.4,6.5
39,031,39469,37227,37717,20.4,14.5,21.3,13.9,12.4,6.9
39,033,41228,39467,39864,16.5,12.4,19.1,12.9,12.4,6.5
39,035,43603,41407,41581,18.2,15.1,18.9,13.7,9,5.5
39,037,44280,42023,42606,12.1,9.6,17.7,14.5,10.6,5.7
39,039,44480,45792,47254,11.5,8.7,16.6,13.5,11.8,5.6
39,041,87908,85628,79650,5.8,4.2,9.3,12.7,7.1,3.9
39,043,46593,43935,46335,14.9,10.5,16.4,13.7,10.4,5.9
39,045,56796,55805,55033,11.2,7.9,15.1,13,8.9,4.8
39,047,39599,40250,39280,16.2,13.1,19.6,12.5,11.5,5
39,049,49087,47621,45886,18.8,16.4,18.6,15.5,8.6,4.7
39,051,50717,49909,47078,10.9,7.6,17,13.6,11.5,5.9
39,053,37409,37923,34448,18.2,20.5,18.5,13.5,10.7,6.1
39,055,65663,63172,64170,7.8,5.7,14.7,15.4,7.4,4.4
39,057,56679,52056,55656,13.1,10.9,14.6,15.2,9.8,5.1
39,059,37573,35654,34411,19.1,19.6,18.7,14,11.9,6.5
39,061,48234,46359,44814,18.5,14.7,17.6,15.2,9.5,5
39,063,49070,49918,46813,11.9,10.7,17.2,14.1,8.8,4.4
39,065,41343,40710,39238,17.2,14.9,18.1,14.8,11.1,5.6
39,067,35363,36074,33349,17.8,15.3,18.1,15,12.1,6
39,069,48367,46136,46324,12.9,8.1,17.3,14.3,11.8,6
39,071,39844,38643,39098,18.6,17.8,20.6,14.2,16.1,5.6
39,073,39586,40017,39076,16.2,15.1,18.6,14,11.1,6.2
39,075,43533,39917,42639,16.5,11.5,33.3,17,7.4,3.8
39,077,47058,44632,45155,14,11.1,18.4,14.5,13.6,7.4
39,079,34044,36791,33825,22.5,18.5,18.4,14.6,11.4,7.5
39,081,37527,36800,33330,18.6,17.7,17.1,13.6,13.4,7
39,083,45655,46937,42752,16.5,12.1,18.8,13.7,9.6,5.1
39,085,54896,52854,51601,9.6,6.9,16,15.4,8.1,4.8
39,087,36461,36551,32922,21.4,23.2,18.5,15,8.6,5.3
39,089,53291,51247,50426,12.4,9.7,16.8,13.9,9.4,5.1
39,091,46493,44436,44951,16.9,11.8,16.8,12.7,11.2,4.7
39,093,52066,50092,49001,14.3,13.4,15.2,13.3,9.2,5.8
39,095,42072,39200,42277,19.8,16.9,19.1,12.5,11.3,6.3
39,097,50533,48295,48497,15,11.2,19.5,12.9,9.4,5.2
39,099,40123,38205,38609,17.1,16.3,17.4,13.9,11.3,6.5
39,101,40511,41314,40684,19.3,13,17.7,12.1,10.8,5.4
39,103,66193,63582,64354,7.6,5.6,13.2,13.3,7.8,4.8
39,105,33407,33194,30979,23.5,21.4,20.5,17.2,14.9,8.5
39,107,49719,48521,49739,9.6,7.1,16.4,14,7.3,3.8
39,109,51507,49195,48975,11.9,8.4,16.9,13.4,10.5,5.5
39,111,37030,38015,32450,17.4,15.1,17.9,16.9,13.7,11.3
39,113,43965,40885,41450,18,15,18.7,15.3,11.1,6
39,115,34962,35634,31676,19.6,18.4,19.4,16.1,14.8,9.1
39,117,49891,47080,46443,13.7,10.7,18.2,14.1,10.4,5.7
39,119,39538,40485,37179,17.8,16.1,17.3,13,13.2,7.2
39,121,39500,38013,38145,17.3,16.2,19.7,15.3,14.7,7.2
39,123,53463,50707,53107,10.2,7.9,15.3,14.7,13.5,7
39,125,46459,43791,44318,13.5,8.9,17.7,14.7,11.5,4.9
39,127,42388,39387,38853,19.1,17.5,17.9,13.5,12.9,7.4
39,129,49262,49926,48732,12.7,11.4,16.3,12.7,11,5.8
39,131,35912,35051,33789,26.3,23.4,18.7,12.5,15,8.8
39,133,50447,49287,44950,15.1,12.7,17.3,15.3,9.6,5.1
39,135,49780,47615,47545,12.1,9.1,18.4,15.7,10.8,6
39,137,56573,53920,51078,9,6.9,13.9,14.2,9.6,4.7
39,139,42664,41462,39620,14.7,13.3,18.2,13.6,11.8,6.1
39,141,42626,41318,38764,19.3,16.1,18.4,12.4,11.6,6.2
39,143,48056,44346,45235,12.3,10.1,17.3,13.8,10.4,5.7
39,145,32812,35860,31280,22.2,22.8,20.4,12.8,13,7.6
39,147,42573,42642,41808,14.6,10.8,18.5,15.2,11.5,5.3
39,149,48475,46062,47231,12.2,8.5,17.5,11.8,11.8,4.3
39,151,44941,42805,42548,14.6,12.3,17.8,14.9,11.2,5.8
39,153,47926,45768,45022,15.4,12.6,17,15.4,9.9,5.3
39,155,42296,40389,42240,18.2,11.9,18.3,12.9,11.9,6.3
39,157,42081,39580,38371,14.7,12.3,19.5,16.4,10.6,5.1
39,159,68452,63233,63175,8.2,6.2,13.1,15.3,8.2,4.6
39,161,44415,44338,42038,12.5,8.2,17.8,13.7,12,4.8
39,163,34242,34977,34565,21.8,19,19.1,13.4,13.2,7.9
39,165,71274,67172,67167,5.9,5.3,12.6,11.5,8.7,4.9
39,167,41654,41231,38007,15.7,14.6,17.2,14.9,9,5.3
39,169,48375,46157,45633,12.6,10.8,19.9,14,9.4,4.6
39,171,44538,41791,42827,12.2,9.7,18.5,14.1,12.8,6
39,173,53298,49344,51042,12.8,10.8,14.2,16.2,9.7,5.2
39,175,47216,43753,44482,9.4,8,18.7,14.7,11.8,5.9
40,001,29811,30190,28908,26.5,24.5,32.3,23.6,8.4,4.4
40,003,42500,35615,33508,17.6,16.5,26.8,35.7,5.5,4.3
40,005,31179,33304,28586,22.7,21.4,31.2,26.5,8.5,4.9
40,007,49743,48158,43544,11.6,12.3,27.8,35,3.5,2.8
40,009,43642,41277,35286,17.7,17.1,26.8,26.5,5.3,2.7
40,011,41421,44558,32740,19.9,20.5,26.6,32,7.5,4.2
40,013,37230,36925,34484,17.1,18.9,30.4,26.1,5.4,3.6
40,015,36413,36077,31368,21.6,21.9,31.7,30.2,6.5,5.6
40,017,60489,57018,52007,9.3,7.9,19.6,21.1,5.7,3.4
40,019,38385,37316,34471,18.4,17.5,28.1,25,5.5,3.8
40,021,32322,33393,30243,22,24.8,36.6,31.9,5.9,4.3
40,023,27549,29476,26762,25.5,26.7,29.4,21.5,7.6,5.1
40,025,34096,36183,31437,17.7,17.7,36.7,45,3.8,3.4
40,027,52688,51468,47870,13.5,13,21.7,22.7,5.8,3.4
40,029,31764,33472,26998,21.7,24.5,29.8,30.4,8,6
40,031,44012,43394,39117,17.4,17.2,23.7,22.9,6.5,4.2
40,033,44144,39941,34750,15.6,17,25.9,26.2,5.4,3.3
40,035,39836,36407,34182,15.9,17.1,26.8,22,6.2,4.3
40,037,42314,41331,38072,15.6,18.4,27.8,22.9,8.7,4.1
40,039,42108,40741,33685,17.5,18.5,30.6,30.5,4.9,3.1
40,041,34383,32878,32019,22.8,21,31.5,28.7,7,4.5
40,043,39940,39731,35097,14.1,14.5,29.5,36.8,4.3,3.2
40,045,43032,40851,33590,13.9,13.2,25.9,33.5,4.4,2.8
40,047,40636,38827,38295,15.7,17.1,27,23.1,4.9,3.1
40,049,37785,37689,31965,16.3,18.7,28.4,24.3,6.2,3.7
40,051,45260,44036,38473,16.4,15,23.6,24.3,6.8,4.8
40,053,42043,37938,33730,12.8,14.5,25.9,34.3,4.2,3.8
40,055,35096,33199,28791,21.9,24.9,26.8,24.9,8.7,5
40,057,31679,28914,25183,26.9,27.7,36.3,31.6,5.5,3.7
40,059,39946,41437,39484,11.5,10.8,30.3,33.4,4.2,3.1
40,061,37474,32551,29937,17.5,21.5,32.6,25,7.8,4.3
40,063,32677,30699,27158,25.9,23.6,31.3,28.1,10.7,6.3
40,065,41437,39565,36441,16.9,17.9,25.3,24.5,5.5,3.4
40,067,32750,29992,27226,21.6,20.8,32.9,37.4,8.2,4.5
40,069,34556,32247,29238,22.1,21.1,29.2,23.8,7.7,4.3
40,071,39505,38775,37205,17.5,16.5,27.7,24.8,8.4,4.9
40,073,49104,48255,44316,11.9,11.3,28.4,30.7,4.8,2.8
40,075,32565,31850,30477,23.7,21.9,27.6,25.7,6.4,4.8
40,077,42639,35306,31956,17.8,20.6,28.9,23.6,10.6,5.2
40,079,36335,33624,33770,22.3,18.9,31.4,27.4,9.9,5.1
40,081,42282,40076,38338,14.2,15.7,27.1,29.4,6.9,4
40,083,48683,49006,44231,14.3,14.9,24.9,24.6,6.1,3.6
40,085,41629,41784,37868,15.6,14.4,25.8,31.3,5,3.5
40,087,53708,51767,46480,11.3,10.6,25.2,28.6,6.1,3.6
40,089,31082,30708,27762,23.9,25.9,30.9,24.4,10.8,6.2
40,091,30620,33771,28709,20,21.4,32.1,27.7,9.1,5.2
40,093,46748,44736,38326,12.4,11.6,26.7,32.8,4.6,2.9
40,095,40419,34924,34008,17.9,17.6,33.2,32.8,7.2,4.2
40,097,41228,40253,36312,18.1,15.6,28.3,25.6,8.9,4.3
40,099,40870,39629,37007,15.1,15.4,27.9,28.3,4.4,3.1
40,101,37002,38528,32962,20.6,19.1,27.8,29.3,8,5.2
40,103,39515,41580,36596,14.3,14,23.4,21.3,6.2,3.6
40,105,37500,38040,34795,15.6,16.6,27.7,24.4,8.9,4.7
40,107,33286,31423,29005,27.3,25.4,30.3,22.1,9.4,5.6
40,109,42916,42758,39214,17.6,16.7,27.9,22.9,6.9,4.1
40,111,37820,36119,32169,21.4,22.1,25.5,22.9,10.2,5.3
40,113,41125,41589,37774,16.5,14.8,25.1,26.8,8.1,4
40,115,35483,34998,31316,20.5,17.4,30.5,24.5,6.4,4.7
40,117,40059,38550,36719,16.5,16.4,30.2,26.1,9.5,4
40,119,34752,36874,35458,21.7,20.9,25.3,37.2,6,3.6
40,121,39245,38154,34390,18.8,16,26.1,24.3,6.7,4.1
40,123,37484,38514,30866,18,22.8,27.2,23.6,5.4,3.7
40,125,40085,38259,36752,18.5,18.1,25.8,23.1,6.5,4.6
40,127,26742,30070,26046,23.9,24.4,32,26.8,8.4,4.4
40,129,48917,44595,38248,13.2,11.7,26.9,38.1,4.1,2.8
40,131,57443,56107,52525,9.8,10,20.9,20.7,7.4,3.6
40,133,32985,33080,30008,24.1,23.9,29.4,22.9,8.7,5.8
40,135,36357,35250,32254,19.7,22.6,29.7,23.1,10.2,5.4
40,137,43524,40996,37448,15.5,15.5,23.4,25.1,7,3.5
40,139,44623,44313,38416,12.1,13.9,34.7,36.1,5.5,3.4
40,141,29832,30364,29260,25.9,24.7,30.4,27.6,6.1,4.4
40,143,45613,44231,41752,15.8,15.6,26.8,20.9,7.5,3.7
40,145,55487,56216,48224,11.5,12,24.9,22.8,7.2,3.6
40,147,44823,45957,41112,13.7,13.8,23.9,26.6,5.8,3.5
40,149,43039,40523,36362,15.3,16.2,27.9,30.4,5.3,3.3
40,151,48076,37981,33385,16.2,17.7,23.4,29.8,4.3,5.7
40,153,49672,48584,42318,15.1,12.8,29.2,25.8,5.8,2.7
41,001,39704,37868,34373,20,16,23.9,19.8,10,6.6
41,003,48012,49156,48301,19.1,14.7,20.4,28.2,7.4,4.7
41,005,62007,57960,56287,10.4,8,18.5,19,10,4.8
41,007,42223,44234,38818,14.8,14.4,25.2,22.3,9.2,5
41,009,55199,50707,54958,13.4,8.8,19.8,15.4,12,5.8
41,011,37491,36216,36033,19.1,17.3,22.9,18.5,12.5,6.9
41,013,46059,39867,41573,17.4,13.2,25.8,22.4,16.9,6
41,015,37469,36994,34346,16,14.9,24.3,22.3,12.7,7
41,017,53071,46631,50513,14.8,9.9,23.5,21.8,14.1,4.6
41,019,39711,36991,38253,19.5,16,23.1,16.8,14.6,7.6
41,021,42148,45827,43111,11.4,11.8,21.9,25.9,7,5
41,023,35974,36792,36629,16.5,16,24.4,26.3,13.4,8.4
41,025,39036,36441,33800,19.1,16.2,28,21.6,15.5,8.2
41,027,51307,49490,44148,13,14.7,28.7,30.6,8.2,5.5
41,029,44142,40603,40926,15.7,13,26.4,23,12.5,5.8
41,031,41425,40888,39331,21.1,15.5,34,25.1,14.3,5.7
41,033,38035,36102,37858,18.8,15.8,24.8,18.6,14.1,6.7
41,035,41818,37370,37045,17.4,18.4,26.2,22,13.2,6.8
41,037,41105,36167,36234,20.4,16.9,27.3,23.3,13.5,7.6
41,039,42923,40545,42069,19.1,15.9,25.4,25.1,11,5.5
41,041,39738,38302,37387,17,15.9,26.6,22.1,10.6,6.1
41,043,45832,43019,41115,18.1,15.4,23.2,18,13.2,6.6
41,045,39144,32412,34511,39.5,20.4,34.1,25,10.5,6.5
41,047,46069,44725,45185,17.9,14.7,27,23.5,11,5.7
41,049,43902,45652,42336,16.7,17.1,30.1,25.5,9.3,6.8
41,051,49618,48018,45542,18,15.5,24.1,21.6,9.8,5.2
41,053,50975,49504,47164,15.7,13.2,20.8,18.2,9.2,5.1
41,055,41354,49295,38227,13.7,16.4,23.4,32.1,9.8,6.2
41,057,39412,40797,37338,16,14.8,25.3,26.6,9.6,5.6
41,059,45861,43691,43237,15.5,16,28.3,22.4,9.9,6.8
41,061,42162,41192,41984,16.7,15.2,22.4,20.7,10.4,6
41,063,41116,38522,38305,16.6,14.1,24.9,28.9,11.9,6.8
41,065,42133,41711,39056,15.7,16,29,22.2,9.3,5.6
41,067,62574,60555,59456,9.7,9.6,21.3,19.9,8.9,4.5
41,069,33403,31983,32740,19.8,16,29.3,34.7,10.4,6.8
41,071,52485,50288,48877,14.7,13.3,24,22.5,10.5,5.2
42,001,56529,54415,52920,9.9,7.8,14.6,15,7.7,3.4
42,003,47961,47490,43709,11.9,12.3,12.5,11.5,7.5,4.6
42,005,42752,42711,36795,13.7,12.4,14.5,13.7,9.2,5.4
42,007,46190,44020,42043,15.1,10.8,12.2,11.3,8,4.9
42,009,40249,38548,37213,13.6,13.9,17.3,13.8,10.4,5.8
42,011,53470,51631,50025,13.7,10.5,15,14.8,9,4.5
42,013,42363,41095,39715,13.3,12,14.7,12,7.6,4.6
42,015,40543,43060,37846,10.9,14.4,16.6,19.1,6.7,4.7
42,017,74828,70960,70276,6.4,4.9,10.5,12.8,7.7,4
42,019,56878,54363,52484,9.3,8.3,11.6,12.8,7.3,4.5
42,021,39574,40494,34503,13.7,13.1,14.6,13.8,9.2,5.5
42,023,40733,36278,37057,14.4,11.6,15.6,12.3,13.8,6.4
42,025,47744,45698,41647,12.2,11.1,16.2,14.6,10.5,5.9
42,027,47016,45154,41573,18.9,18.3,14.4,29.2,6.2,3.9
42,029,84741,83829,77436,6.4,6.7,11.4,12.7,6.5,3.5
42,031,40028,37740,37967,19,13.1,16.3,14.9,10,5.2
42,033,37130,37025,34277,16.8,13.2,16,12.4,9.7,5.6
42,035,39354,38423,36197,16.9,14.2,16,13.5,9,5.7
42,037,42788,41898,39237,15.4,11.8,14.2,14.4,8.9,5.6
42,039,38924,38302,36031,19.7,14,17.2,12.8,9.2,5.3
42,041,60219,56288,55980,7.4,6.3,11.7,13.3,7,3.5
42,043,52371,51670,48830,13.9,10.3,14.2,13,8.1,4.1
42,045,61876,59038,55097,10,8.7,13.3,13,8.3,4.4
42,047,43745,42750,42036,11.7,9.5,13,12.1,9.4,4.8
42,049,43595,42341,39822,17.2,16.1,14.5,14.2,9.1,5.2
42,051,34796,35442,31692,20.7,19.3,16.3,11,10.1,6.5
42,053,35150,34736,33723,20.4,17.9,16.1,17.9,9.2,6.8
42,055,51035,49541,49818,9.5,7.5,16.7,14,8,3.2
42,057,45240,43947,42093,10.5,11.3,16,14.9,11.7,4.3
42,059,40498,41927,35009,18,17.9,13.6,11.4,7.6,5.9
42,061,41700,40947,37677,14.3,11.8,14.8,12.7,10.1,5.3
42,063,40225,40538,38326,18.6,15.7,16.6,15.6,8.1,5.3
42,065,38406,37911,35176,16.3,14,17.1,14,9.4,5
42,067,44276,45810,40844,11.1,8.8,18.7,15.3,7.7,4.4
42,069,43673,42081,39064,13.6,12.7,15.1,11.8,9.1,5
42,071,54765,51784,52057,10.5,9.1,16.3,13.1,7.4,3.6
42,073,42570,39047,39046,16.2,13.3,15.3,12.1,9.2,5.5
42,075,52356,51142,48636,11,8.7,14.4,12.5,7.1,3.5
42,077,53541,51426,48590,13.2,11.8,15.4,12.8,9.1,4.7
42,079,42224,41745,39564,15.9,13.2,15.4,11,9.9,5.5
42,081,42689,40825,38853,17.1,14,15,12.3,8.8,5.4
42,083,40097,39679,38009,14.9,15.2,15,11.8,9.7,5.4
42,085,42573,40244,38328,16.6,14,14.3,11.7,10.5,5.5
42,087,37539,37163,35368,16.6,13.9,19.1,12.2,9.5,5.2
42,089,56733,54111,51390,13,10.2,16.2,14.6,9.7,5.2
42,091,76380,75369,71142,5.8,5.6,9.8,11.8,7.2,3.7
42,093,45255,47518,44668,12.1,11.2,11.7,10.2,6.6,4.2
42,095,58762,56369,53308,10.6,8.4,13.2,12.6,9,4.7
42,097,38387,36503,36147,15,15.3,16.3,14,9.6,5.4
42,099,52659,51390,47703,10.1,8.7,16.6,14.4,8.4,4
42,101,36251,34667,33368,26.4,24.9,20.4,12.8,10.8,6.3
42,103,56843,54674,53661,9,7,16.3,18.4,10.1,6
42,105,39196,40472,38817,14.8,14.7,16.9,14.7,10.3,6
42,107,42315,40384,38395,13,12.2,14.4,12.3,10.3,5.6
42,109,44713,42016,41669,13.2,9.1,16.8,14.1,8.7,4.2
42,111,39194,39542,34306,14.9,12.9,17.9,14.5,9.2,5.6
42,113,36250,34026,33727,15.2,17.5,18,24.7,7.6,5.5
42,115,43457,43583,38503,12.8,12.4,17.9,15.5,8.5,4.8
42,117,40338,40651,35165,15.8,15.5,17.5,15,8.1,5.5
42,119,45474,44997,43677,12.7,12.4,16.4,15.5,8.9,5.3
42,121,39812,39351,35648,15.4,14.5,15.7,11,8.5,5.3
42,123,41286,41008,40006,14.1,12.6,14.8,13.4,7.9,5.2
42,125,49687,47823,45448,10.6,10.3,13,11.7,8,5
42,127,45930,43627,40462,12.4,12,17.6,17.1,7.5,4.2
42,129,47689,46468,43636,10.4,9.2,12.6,13.8,8.1,5.1
42,131,47403,46899,45993,12.7,9.8,13.6,14.5,9,5.3
42,133,57494,55960,52417,9.2,7.9,13.6,13.8,8.6,4
44,001,68333,60631,62136,8.2,6.6,12.9,11.5,10.1,4.5
44,003,61088,54665,58261,10.2,7.5,12.8,12,11.5,4.8
44,005,67239,67431,58748,8.6,7.2,12.2,14,10.5,4.7
44,007,48500,45572,45717,17.5,14.3,19.5,14.9,12.5,5.6
44,009,70285,67195,64864,8.8,7.6,12.2,12.9,9.9,4.3
45,001,33143,34658,34610,19.1,18.1,24.3,19,13.1,8.8
45,003,44468,43196,43598,17.7,13.4,21.8,19.3,8.8,6.5
45,005,20081,24615,20832,40.4,38,27.3,18.2,19.2,11.5
45,007,42871,38851,41066,18.7,14.4,23.2,21.3,11.4,6.8
45,009,32538,29101,28110,27.6,27,24.2,21.4,15.8,9.9
45,011,33816,30898,31535,30.4,18.4,23.7,19.3,17.6,10.2
45,013,55286,55266,51209,13,11.9,26.3,29.3,9.1,5
45,015,50777,49284,48162,15,10.7,24.9,18.7,9.8,5.6
45,017,36790,37507,38032,18.5,17,24.2,24.9,11.7,7
45,019,48433,46187,43697,18.7,17.8,23.5,24.2,9.2,5.1
45,021,34132,35223,35649,20.6,19.8,25.8,21.2,14.5,7.8
45,023,32743,34908,34477,20.8,17.3,24.6,17.6,18.4,10.3
45,025,32979,32483,31957,23.7,21.9,28,20,15.8,9.7
45,027,33066,30913,30264,27.8,28,26.2,22.1,15.2,9.4
45,029,33263,32446,33852,22.6,22.9,28,21,13.2,6.8
45,031,38379,33772,35807,23.2,20.3,24.2,19.2,12.7,7.7
45,033,26818,28665,28612,26.2,26.8,28.3,18.1,16,9.5
